reach_id	Distance	Elevation
348	137.3890697	227.5715332
348	149.5116347	227.7715302
348	153.5524897	227.3715363
348	157.5933447	227.5715332
348	198.0018946	227.6437836
349	0	210.0022888
349	423.7207399	207.7940979
349	448.6454893	205.9513855
349	473.5702387	205.3341064
349	498.4949881	205.4711151
349	523.4197375	205.2738037
349	548.3444869	206.0737915
349	1221.312721	211.2049408
351	0	237.4243774
351	513.1694465	233.0937195
351	532.906733	231.2110748
351	552.6440194	228.8110657
351	572.3813058	228.1237183
351	592.1185922	228.3632965
351	631.593165	232.593811
351	967.1270339	236.4148712
357	0	238.0226746
357	2484.644635	231.0170135
357	2542.427069	231.2865295
357	2600.209502	232.9219208
357	2657.991935	229.12323
357	2715.774369	229.6911469
357	2773.556802	230.2039642
357	2831.339235	232.2524872
358	0	198.6999969
358	1972.686951	181.2692108
358	2040.710639	179.5971527
358	2380.829079	182.0574036
358	2448.852767	180.6113434
358	2516.876455	180.1426392
358	2584.900143	184.7681274
358	3333.16071	191.171402
363	0	181.0968018
363	484.7505292	177.7364502
363	515.0474373	176.8389282
363	545.3443453	174.8389282
363	575.6412534	175.5326385
363	605.9381615	174.9375
363	636.2350695	177.886673
363	1484.548496	184.1634521
365	0	214.8200073
365	0.144301548	214.8200073
365	0.288603096	214.8200073
365	0.432904644	214.8200073
365	0.577206192	214.8200073
365	1.875920124	214.8200073
365	2.020221672	214.8200073
365	7.070775852	214.8200073
366	0	174.6786804
366	24.18329082	175.2359467
366	48.36658164	175.273468
366	72.54987246	175.6135101
366	96.73316327	177.013504
366	120.9164541	177.6425171
366	145.0997449	178.6433868
366	1184.98125	183.1234894
367	0	237.3712616
367	532.506598	227.3712921
367	576.8821478	219.3739929
367	621.2576976	219.2025452
367	665.6332475	224.2353516
367	710.0087973	228.6194611
367	754.3843471	228.064209
367	2174.401942	235.3957062
372	0	204.6246033
372	711.2494669	197.9321136
372	728.5970148	197.4814911
372	763.2921108	197.8583527
372	780.6396588	194.8162231
372	797.9872067	194.8162231
372	815.3347547	194.9850616
372	850.0298506	195.3839417
373	0	234.557663
373	1079.153456	233.1885681
373	1135.951007	230.234375
373	1192.748557	228.4154205
373	1249.546107	223.2287445
373	1306.343658	234.7457581
373	1363.141208	234.1204987
373	2783.079967	235.2165833
374	0	240.4291687
374	48.77722312	239.6875916
374	97.55444624	239.2988281
374	146.3316694	238.8079529
374	195.1088925	238.7359772
374	243.8861156	238.5337067
374	292.6633387	238.2741089
374	2390.083933	239.1742401
381	0	178.8014526
381	12.20588245	179.0014496
381	24.4117649	179.2014618
381	36.61764735	178.8680267
381	48.82352981	178.6680298
381	61.02941226	178.366684
381	73.23529471	178.1666718
381	598.0882401	182.5820007
383	0	208.7301483
383	478.0877611	205.4302368
383	546.3860127	199.8422241
383	569.1520966	199.6422272
383	591.9181805	199.8252869
383	637.4503482	205.217392
383	682.9825159	208.3986816
383	1115.538109	210.1221008
385	0	178.8014526
385	12.14266501	179.0014496
385	24.28533002	179.2014618
385	36.42799503	178.8680267
385	48.57066004	178.6680298
385	60.71332505	178.366684
385	72.85599006	178.1666718
385	594.9905855	182.3870544
386	0	234.3822327
386	277.0714146	227.7000885
386	349.9849448	227.2402039
386	364.5676508	226.6401978
386	379.1503568	226.8401947
386	452.063887	232.673584
386	466.646593	233.8735962
386	714.5525956	235.6911926
387	0	234.4485474
387	17.11776991	232.8485413
387	24.60679424	231.8516541
387	28.88623672	230.2516632
387	36.37526105	229.2481079
387	50.2834491	228.8480988
387	51.35330972	228.8480988
387	52.42317034	228.8480988
393	0	178.4542847
393	0.059772734	178.4542847
393	0.119545468	178.4542847
393	0.179318202	178.4542847
393	0.239090936	178.4542847
393	1.195454681	178.4542847
393	1.255227415	178.4542847
393	2.928863969	178.4542847
394	0	233.7697144
394	65.1043271	233.8686981
394	100.6157782	233.6058655
394	130.2086542	233.7809143
394	136.1272294	231.7809143
394	139.086517	231.7809143
394	142.0458046	231.7809143
394	145.0050922	232.7809143
398	0	214.3812714
398	1100.258632	211.4096222
398	1148.095963	204.5400085
398	1195.933295	203.5547028
398	1243.770627	207.5638733
398	1291.607959	210.8455048
398	1339.445291	211.353714
398	2344.029259	215.8004913
400	0	241.9120331
400	67.54573869	241.6980591
400	135.0914774	241.3663788
400	202.6372161	240.4652405
400	270.1829548	240.4592743
400	337.7286934	240.8792877
400	405.2744321	240.9498291
400	3309.741196	238.4600525
410	0	231.8721619
410	758.3556299	230.5016632
410	776.4117163	230.9016724
410	794.4678028	230.2630463
410	812.5238892	229.4514923
410	830.5799756	228.9706116
410	848.636062	229.3706055
410	866.6921485	230.2131348
421	0	183.9924622
421	3.890179416	183.9924622
421	7.780358832	183.8114471
421	11.67053825	183.8114471
421	15.56071766	183.8114471
421	19.45089708	183.8114471
421	23.34107649	183.8114471
421	190.6187914	184.0421143
422	0	182.3601837
422	299.235235	174.3350372
422	390.3068283	173.7400055
422	403.3170559	173.7400055
422	416.3272835	173.7400055
422	455.3579663	175.1399994
422	481.3784216	176.1157532
422	637.5011529	180.0010529
423	0	192.1549377
423	1380.386321	175.46521
423	1416.712277	174.2876434
423	1453.038233	173.7400055
423	1489.364189	173.7400055
423	1525.690145	174.4992371
423	1562.016101	174.6574249
423	1779.971836	183.5709229
424	0	191.9384155
424	957.841987	178.72966
424	1003.45351	177.8967133
424	1049.065033	177.1654968
424	1094.676557	174.8988495
424	1140.28808	175.3015137
424	1185.899603	175.2738953
424	2234.964636	186.2709503
425	0	193.3746643
425	1811.833483	186.7017822
425	1853.969146	187.3921967
425	1896.104808	187.6369934
425	1938.240471	183.7400055
425	1980.376133	183.7400055
425	2022.511795	185.5400085
425	2064.647458	188.9992218
426	0	196.7714081
426	374.4155662	194.4267578
426	391.4344556	191.8113098
426	459.5100131	191.6722107
426	476.5289025	190.8699951
426	493.5477919	191.8600006
426	510.5666812	195.0561829
426	816.90669	199.6941681
439	0	193.7565918
439	39.7146403	191.60672
439	198.5732015	195.4285431
439	436.8610433	193.3614807
439	476.5756836	191.5700073
439	516.2903239	190.9700012
439	595.7196045	196.0591736
439	1946.017375	218.7069092
440	0	206.9468384
440	274.8936096	199.543808
440	320.7092111	191.7044373
440	412.3404143	192.5899963
440	458.1560159	192.5899963
440	503.9716175	192.8314972
440	549.7872191	195.0591736
440	2244.964478	229.2605591
441	0	211.3419495
441	2.974038657	211.3419495
441	5.948077313	211.3419495
441	8.92211597	211.3419495
441	11.89615463	211.3419495
441	14.87019328	211.3419495
441	17.84423194	211.1419525
441	145.7278942	212.6522522
442	0	192.8600006
442	0.662078353	193.0599976
442	1.324156705	193.0599976
442	11.25533199	191.8600006
442	18.53819387	191.8600006
442	19.20027222	191.8600006
442	27.14521245	193.262085
442	32.44183927	193.262085
443	0	218.276001
443	86.29232571	213.3451691
443	92.93019692	209.9451752
443	99.56806813	205.8899994
443	106.2059393	202.8899994
443	139.3952954	193.2900085
443	142.714231	192.6900024
443	162.6278446	192.7184906
445	0	199.6700134
445	10.81615539	197.8700104
445	27.04038847	197.8700104
445	86.5292431	208.0304565
445	91.93732079	210.4304657
445	97.34539848	217.2016754
445	102.7534762	220.4016876
445	264.995807	230.9424133
446	0	233.3666534
446	415.707708	214.6670837
446	514.6857337	199.8390045
446	534.4813388	201.7108917
446	633.4593646	210.0421753
446	653.2549697	216.2421722
446	673.0505748	226.3231506
446	969.984652	235.6039429
447	0	187.6891174
447	445.5176617	173.7100067
447	458.2467378	173.7100067
447	483.7048899	177.7100067
447	509.163042	182.2804565
447	521.892118	184.6804657
447	534.6211941	188.5132446
447	623.7247264	190.4126282
451	0	207.3145294
451	548.7183273	186.8152771
451	619.5206921	186.0092621
451	637.2212833	184.6092529
451	654.9218746	183.8099976
451	672.6224658	184.0100098
451	690.323057	183.9680176
451	867.328969	201.4169922
458	0	242.6689758
458	130.317574	239.6782074
458	133.3482152	239.6782074
458	136.3788565	239.8782196
458	139.4094977	239.8782196
458	142.440139	240.0782166
458	145.4707802	240.0782166
458	148.5014215	240.0782166
459	0	249.6539612
459	1376.344079	232.1937866
459	1457.305495	228.4737091
459	1538.266911	213.929245
459	1619.228328	214.1429291
459	1700.189744	225.7496033
459	1781.15116	223.3873138
459	3967.109403	238.6804047
460	0	222.992157
460	959.6676835	204.8629913
460	993.9415293	205.0629883
460	1028.215375	198.9311371
460	1062.489221	201.25
460	1096.763067	206.6267395
460	1131.036913	224.1967773
460	1679.418446	224.2319031
461	0	217.5038452
461	704.0639495	213.2265167
461	751.0015462	212.5030975
461	797.9391428	209.091568
461	844.8767395	207.5700073
461	891.8143361	213.8659515
461	938.7519327	215.7906494
461	2299.942235	233.5186768
463	0	231.706604
463	783.2632459	227.8081512
463	1272.802775	229.6211548
463	1370.71068	226.9624939
463	1468.618586	226.1104736
463	1566.526492	226.2265167
463	2153.973926	226.3592072
463	4797.487381	233.7566376
464	0	173.2687683
464	0.110467647	173.2687683
464	0.220935294	173.2687683
464	0.33140294	173.2687683
464	0.441870587	173.2687683
464	2.430288229	173.2687683
464	2.540755876	173.2687683
464	5.412914692	173.2687683
465	0	224.4414673
465	2047.010661	206.7989807
465	2107.216857	205.7562103
465	2167.423053	205.9080811
465	2227.629248	203.3470306
465	2287.835444	205.4740906
465	2348.04164	210.2901459
465	2950.103599	225.9937134
468	0	224.0394897
468	2268.792889	208.5959473
468	2356.054154	208.5466766
468	2443.315419	204.5123138
468	2530.576684	210.9586334
468	2617.837949	218.6232452
468	2705.099214	218.7323303
468	4275.801983	228.6531372
474	0	190.4711151
474	61.53064723	186.7773895
474	92.29597084	177.9743347
474	123.0612945	173.7299957
474	153.8266181	175.3300018
474	184.5919417	174.9481201
474	215.3572653	175.0993652
474	1507.500857	196.0852203
475	0	190.9834747
475	403.054847	175.2642212
475	443.3603317	175.2626343
475	483.6658164	175.1399994
475	523.9713011	173.7400055
475	564.2767858	184.0164032
475	604.5822705	191.0230713
475	1974.96875	198.2029724
476	0	228.0972137
476	29.29691174	228.6249237
476	58.59382348	228.3218689
476	87.89073522	228.2069244
476	117.187647	228.2214813
476	146.4845587	228.0214691
476	175.7814704	226.7067261
476	1435.548675	231.2189026
477	0	190.1650696
477	204.2483664	176.8173523
477	381.2636173	173.8099976
477	408.4967328	173.8099976
477	476.5795217	178.8617706
477	490.1960794	180.7537994
477	503.8126372	185.7537994
477	667.2113303	193.8726044
478	0	176.2200012
478	12.26563154	177.1499939
478	24.53126307	177.2709198
478	36.79689461	176.8709106
478	49.06252614	176.8709106
478	85.85942075	177.568161
478	98.12505228	177.1681671
478	601.0159452	194.7051544
479	0	197.6429596
479	585.826967	194.9584656
479	599.4508499	194.7584686
479	613.0747329	194.228714
479	626.6986158	193.7007446
479	640.3224988	190.5007477
479	653.9463817	190.4957886
479	667.5702647	191.2957916
481	0	196.9941711
481	429.5612802	196.0819702
481	477.2903113	185.3048096
481	525.0193424	186.1878357
481	572.7483736	186.0036316
481	620.4774047	185.8307037
481	668.2064358	186.1073456
481	2338.722525	202.1421204
483	0	173.1600037
483	0.144301547	173.1600037
483	0.288603095	173.1600037
483	0.432904642	173.1600037
483	0.57720619	173.1600037
483	5.339157256	173.1600037
483	5.483458804	173.1600037
483	7.070775826	173.1600037
486	0	224.4219666
486	2089.92123	214.0652924
486	2144.919157	211.3221893
486	2199.917084	209.5145569
486	2254.915012	210.3425446
486	2309.912939	217.8879089
486	2364.910866	220.2566833
486	2694.898428	241.1038818
489	0	186.5028534
489	0.189182884	186.664444
489	0.378365769	186.664444
489	0.567548653	186.664444
489	0.756731537	186.664444
489	2.459377496	186.664444
489	2.64856038	186.664444
489	9.269961331	186.664444
494	0	192.0024567
494	100.7559881	182.8253021
494	118.5364566	178.6253052
494	154.0973936	169.6199951
494	171.8778621	169.6199951
494	177.804685	169.6199951
494	213.365622	175.6199951
494	290.4143188	192.2236023
500	0	203.2081604
500	22.91716756	200.0081635
500	45.83433512	196.0620117
500	137.5030053	191.8045654
500	160.4201729	191.6045685
500	229.1716756	194.9388733
500	275.0060107	197.422348
500	1122.94121	207.4917755
502	0	183.5262756
502	162.3599241	179.5810242
502	198.4399073	179.0351715
502	216.4798989	177.2351685
502	234.5198904	178.2108459
502	306.6798567	179.6392822
502	324.7198483	181.8392944
502	883.959587	188.5372162
503	0	201.6052094
503	79.16824915	197.0758667
503	98.96031144	193.4397888
503	118.7523737	192.7906189
503	138.544436	193.1906128
503	178.1285606	196.6287537
503	197.9206229	199.6038055
503	969.8110521	202.7303467
506	0	173.3600006
506	0.110467647	173.3600006
506	0.220935294	173.3600006
506	0.33140294	173.3600006
506	0.441870587	173.3600006
506	2.430288229	173.3600006
506	2.540755875	173.3600006
506	5.412914691	173.3600006
510	0	184.4033661
510	7.915719877	182.2033691
510	14.24829578	180.5881653
510	22.16401566	177.9881592
510	50.66060721	173.8964539
510	55.41003914	173.8964539
510	56.99318312	173.8964539
510	77.5740548	174.7166901
512	0	217.5384979
512	723.1824658	215.8463287
512	756.0543961	210.0744629
512	788.9263264	199.6347504
512	821.7982566	203.6901245
512	854.6701869	212.1407318
512	887.5421172	213.0636749
512	1610.724583	213.6089478
514	0	224.9786987
514	728.3017224	219.596344
514	773.82058	217.4009094
514	819.3394377	215.1907349
514	864.8582953	215.4511566
514	910.377153	221.3738403
514	955.8960106	223.2232666
514	2230.424025	224.4518433
515	0	240.6772919
515	2424.055937	231.5644531
515	2529.449673	231.6278076
515	2634.843409	227.885437
515	2740.237146	231.0488434
515	2845.630882	231.681778
515	2951.024619	233.3929291
515	5164.293083	234.2828217
519	0	225.0112152
519	269.9368884	217.2461853
519	298.3512977	211.0718689
519	312.5585023	207.3431244
519	326.765707	202.3431244
519	340.9729116	199.1431274
519	355.1801163	207.6403809
519	696.1530279	224.9640503
521	0	218.4994354
521	0.3061332	218.4994354
521	0.612266399	218.4994354
521	0.918399599	218.4994354
521	10.10239558	218.6994324
521	12.24532798	218.6994324
521	12.55146118	218.6994324
521	15.00052678	218.6994324
525	0	232.4852905
525	336.8577697	227.5227356
525	349.3339834	221.4835815
525	361.8101971	221.8835907
525	374.2864108	221.589859
525	386.7626245	222.589859
525	399.2388382	223.1335449
525	611.334471	227.6390991
531	0	236.4483337
531	181.4767414	232.024231
531	199.6244155	227.824234
531	217.7720896	223.6784668
531	235.9197638	224.2960815
531	254.0674379	227.6960754
531	272.215112	231.1614532
531	871.0883585	236.6669617
532	0	217.357254
532	813.7020443	218.591095
532	858.9077134	217.9938049
532	904.1133826	208.1490479
532	949.3190517	204.3825073
532	994.5247208	212.190979
532	1039.73039	217.6680145
532	2215.077787	226.5292053
540	0	182.1087952
540	92.07376765	177.7299957
540	96.25893891	177.7299957
540	117.1847952	184.0389404
540	138.1106515	194.4389343
540	150.6661652	198.4389343
540	159.0365078	201.0013885
540	205.0733916	202.6013947
546	0	234.6447144
546	2575.702696	192.9710541
546	2635.602759	191.8813782
546	2695.502822	197.5200195
546	2755.402884	197.5785522
546	2815.302947	187.6192627
546	2875.20301	185.8845215
546	2935.103073	186.4600067
549	0	206.7107086
549	37.81085742	205.1404114
549	75.62171484	205.0804901
549	113.4325723	205.4004669
549	151.2434297	205.9091797
549	189.0542871	204.751297
549	226.8651445	198.7520294
549	1852.732014	219.2224274
550	0	205.2374573
550	38.24380617	188.6398468
550	76.48761234	185.2799988
550	114.7314185	185.3375244
550	152.9752247	184.7539673
550	191.2190309	184.7805634
550	229.462837	185.2201996
550	1873.946502	217.4151001
551	0	186.5099945
551	12.55082182	185.1100006
551	16.73442909	185.1100006
551	20.91803636	185.1100006
551	33.46885818	186.1100006
551	50.20328727	189.8743439
551	58.57050181	191.0743408
551	204.9967563	204.3461304
552	0	217.1780396
552	1605.892957	186.5567932
552	1643.239305	186.01651
552	1680.585653	185.7805634
552	1717.932001	185.9650574
552	1755.278349	186.2009583
552	1792.624697	186.4100037
552	1829.971044	186.2582397
553	0	187.8999939
553	7.793077513	186.8999939
553	15.58615503	186.5
553	25.97692504	186.5
553	28.57461755	186.6690063
553	33.77000256	187.6690063
553	114.2984702	187.5329437
553	127.2869327	187.5329437
557	0	195.9090729
557	91.87512704	192.7068481
557	100.2274113	189.5793152
557	108.5796956	186.5793152
557	158.6934013	181.9816132
557	167.0456855	182.3816071
557	283.9776654	195.0576324
557	409.2619296	223.8184204
565	0	220.4195557
565	337.1375226	210.3167877
565	361.2187742	199.149231
565	385.3000259	199.2709808
565	409.3812775	199.8709869
565	433.4625291	202.1086884
565	457.5437807	211.4598236
565	1179.981329	221.3481445
568	0	224.6128693
568	67.73699266	223.4082642
568	135.4739853	226.7886963
568	203.210978	228.483078
568	270.9479706	229.0461578
568	338.6849633	228.703125
568	406.421956	228.7549438
568	3251.375648	233.176651
569	0	229.7780762
569	606.6175552	226.5997925
569	682.4447496	225.4250793
569	758.271944	216.0905151
569	834.0991384	216.5825043
569	909.9263328	226.2678528
569	985.7535272	226.132019
569	3639.705331	233.9988861
570	0	229.9051056
570	411.1151088	227.8887787
570	469.8458386	228.4000092
570	528.5765684	217.8000031
570	587.3072982	217.8000031
570	646.038028	219.0604553
570	704.7687579	225.2936249
570	2877.805761	232.5827484
572	0	211.7338409
572	17.90626645	211.7814331
572	35.81253289	212.5814362
572	53.71879934	211.9860992
572	71.62506578	212.9860992
572	89.53133223	212.5861053
572	161.156398	212.6079254
572	877.4070558	230.0186768
573	0	212.42276
573	0.3061332	212.42276
573	0.612266399	212.42276
573	5.204264392	212.0227509
573	10.10239558	211.381424
573	12.24532798	211.381424
573	12.55146118	211.381424
573	15.00052678	211.381424
579	0	222.3242798
579	818.5584766	215.7868652
579	857.5374516	215.4055786
579	877.0269392	212.2055817
579	896.5164267	212.1300659
579	916.0059142	212.9135284
579	935.4954018	216.7135315
579	954.9848893	217.7051392
580	0	217.8218536
580	137.9570008	215.7724762
580	172.446251	215.4930573
580	206.9355012	212.9297333
580	241.4247514	212.4158173
580	275.9140016	212.9619598
580	310.4032518	217.4013519
580	1689.97326	221.2971039
581	0	222.8280029
581	1322.962659	218.9305267
581	1389.110791	219.5240936
581	1455.258924	215.8058167
581	1521.407057	215.3200684
581	1587.55519	219.8475189
581	1653.703323	220.2159271
581	3241.258513	228.7839508
582	0	223.9706879
582	1732.231951	220.9209595
582	1780.349506	219.621048
582	1828.46706	217.8338013
582	1876.584614	217.4620667
582	1924.702168	219.9224854
582	1972.819722	220.9356079
582	2357.760156	223.9715881
587	0	215.2700958
587	12.98713927	214.9599915
587	21.64523212	214.5599976
587	27.41729402	213.1599884
587	28.86030949	212.7599945
587	54.83458804	212.7599945
587	56.27760351	212.7599945
587	70.70775826	212.7599945
588	0	186.6799927
588	144.4875097	190.6632996
588	216.7312645	188.8765259
588	361.2187742	188.1733093
588	433.4625291	189.4662476
588	650.1937936	189.9551697
588	794.6813033	192.9701233
588	3539.943988	224.7586365
589	0	224.1306915
589	581.5214109	225.0563812
589	595.7048599	222.5466614
589	609.888309	221.5466614
589	652.4386561	219.0664368
589	666.6221051	218.4385223
589	680.8055542	217.8385162
589	694.9890032	217.4729767
590	0	215.6747894
590	126.604488	212.3209076
590	148.9464564	204.9892273
590	156.3937792	204.5892334
590	163.8411021	203.9892273
590	186.1830705	205.688324
590	201.0777162	210.6877441
590	364.9188182	215.9392242
591	0	212.5132294
591	122.7738891	205.6750641
591	163.6985188	205.1713867
591	204.6231485	195.8403015
591	245.5477782	196.1963654
591	286.4724078	208.5781708
591	327.3970375	208.4648438
591	2005.306855	221.611969
592	0	186.1831512
592	0.865897499	185.7831421
592	7.793077487	186.1410217
592	14.72025748	186.5410156
592	21.64743746	185.482254
592	38.09948994	185.2822571
592	38.96538744	185.2822571
592	42.42897743	185.2822571
596	0	219.9588928
596	31.12195654	217.8536682
596	37.34634785	218.0536652
596	161.834174	218.9322968
596	205.4049132	218.4058075
596	255.2000436	217.2200928
596	286.3220002	216.2198181
596	304.9951741	216.327774
597	0	215.4551239
597	136.018256	215.1859589
597	139.1814712	215.1859589
597	142.3446865	214.9859619
597	145.5079017	215.0607147
597	148.671117	215.0607147
597	151.8343322	215.0607147
597	154.9975475	215.0607147
598	0	213.6322784
598	1.074201626	213.6322784
598	2.148403252	213.6322784
598	3.222604878	213.4322662
598	8.593613009	213.6322784
598	39.74546017	213.896637
598	47.26487155	214.0966339
598	52.63587968	214.0966339
600	0	185.7535553
600	6.122352106	185.5535583
600	12.24470421	185.5535583
600	14.28548825	185.5535583
600	20.40784035	185.7535553
600	36.73411264	185.9911346
600	81.63136141	186.2555695
600	99.99841773	186.4871826
602	0	219.754303
602	591.4462526	220.6755219
602	633.6924135	219.4153748
602	675.9385744	218.7435455
602	718.1847353	218.0684509
602	760.4308962	218.5703278
602	802.6770571	218.8473358
602	2070.061884	217.1819611
603	0	220.350296
603	403.0610936	216.7524719
603	460.6412498	213.8551941
603	518.2214061	200.1917267
603	575.8015623	210.9045105
603	633.3817185	212.5720978
603	690.9618748	215.6196442
603	2821.427655	224.2584229
609	0	177.7100067
609	42.55034714	178.5489044
609	85.10069427	179.7003784
609	127.6510414	179.8544769
609	170.2013885	180.9787292
609	212.7517357	182.9126282
609	255.3020828	183.9913025
609	2084.96701	204.7588806
610	0	211.3877106
610	1302.836528	177.2200012
610	1349.366404	177.2099915
610	1395.89628	177.4268494
610	1442.426156	177.2744598
610	1488.956032	180.1161957
610	1535.485908	179.0605621
610	2279.963924	202.984375
611	0	202.1982727
611	741.5188792	177.1269684
611	798.558793	177.3420868
611	855.5987068	177.252121
611	912.6386206	177.2502441
611	969.6785344	177.633194
611	1026.718448	185.3001556
611	2794.955776	204.9185028
612	0	209.6604004
612	2992.397438	180.4617767
612	3095.583556	177.3001404
612	3198.769675	177.6299896
612	3301.955793	179.3117218
612	3405.141912	192.0885162
612	3508.32803	192.9029694
612	5056.119808	207.0794373
613	0	197.7949982
613	884.1898608	182.6930237
613	914.6791663	179.9932404
613	945.1684719	177.9365997
613	975.6577774	177.9559326
613	1006.147083	177.9921112
613	1036.636389	178.2142334
613	1493.975972	183.6482391
614	0	178.3445129
614	17.85686031	178.3445129
614	35.71372062	178.7429962
614	53.57058093	179.5429993
614	71.42744124	182.9627228
614	89.28430154	182.9627228
614	107.1411619	183.2212677
614	874.9861551	202.6512909
615	0	179.2599945
615	0.2886325	179.2599945
615	4.329487507	179.4599915
615	7.215812512	179.2402496
615	11.25666752	178.6402435
615	12.41119752	178.6402435
615	12.69983002	178.6402435
615	13.85436002	178.6402435
616	0	179.0899963
616	7.539402856	178.6900024
616	10.05253714	178.6900024
616	40.21014857	181.9150085
616	57.80208856	185.7150116
616	67.8546257	189.0518188
616	72.88089427	191.0518188
616	123.14358	195.6461029
617	0	202.2100983
617	583.8477691	180.940918
617	609.2324547	180.26474
617	634.6171403	179.4499969
617	660.0018259	180.25
617	685.3865115	180.1917877
617	812.3099396	184.6584778
617	1243.849595	189.9318695
618	0	204.3867645
618	40.7136415	204.5531616
618	81.42728301	204.9899902
618	122.1409245	204.6493378
618	162.854566	204.3085938
618	203.5682075	204.9151459
618	244.281849	205.4610138
618	1954.254792	215.5793152
619	0	180.7799835
619	0.721581249	180.7799835
619	14.43162497	179.7799835
619	15.15320622	179.75
619	20.92585621	179.75
619	21.64743746	179.75
619	28.86324994	180.6925201
619	35.35748118	180.4925232
620	0	181.4489594
620	14.48956665	181.4489594
620	28.9791333	181.1980438
620	43.46869995	181.1980438
620	57.9582666	181.0102997
620	72.44783325	182.6103058
620	86.9373999	187.8990936
620	709.9887659	198.2503204
621	0	182.3999939
621	8.718673712	181.1999969
621	17.43734742	181.1999969
621	26.15602114	182.3999939
621	34.87469485	182
621	43.59336856	182.1999969
621	113.3427583	182.5356903
621	427.2150119	199.7053375
622	0	205.2001648
622	656.8277147	184.4397888
622	674.1126545	182.6838379
622	691.3975944	182.0838318
622	743.252414	182.5499878
622	760.5373538	181.5
622	795.1072335	181.5
622	846.9620531	182.6999969
627	0	196.6097565
627	62.75410909	190.4752045
627	75.3049309	185.4752045
627	87.85575272	181.4752045
627	112.9573964	176.1000061
627	125.5082182	174.5
627	138.05904	174.6999969
627	614.990269	198.672287
628	0	199.9447937
628	578.959613	177.6900024
628	602.1179975	175.4900055
628	625.276382	177.4900055
628	648.4347666	178.7438812
628	671.5931511	182.1178131
628	694.7515356	190.3093414
628	1134.760841	211.2524414
629	0	210.927536
629	188.6751571	177.9700012
629	196.5366219	175.1699982
629	204.3980868	175.1699982
629	212.2595517	178.3732605
629	259.428341	190.0142822
629	290.8742005	200.583725
629	385.211779	207.8136597
630	0	212.2007446
630	798.5994731	176.8099976
630	817.1715539	178.4335175
630	835.7436347	178.6335144
630	854.3157154	179.2682495
630	872.8877962	178.8682556
630	891.459877	175.8699951
630	910.0319577	176.2010956
631	0	216.1843109
631	1354.700743	192.1456451
631	1395.752281	181.528717
631	1436.803818	180.8365173
631	1601.009969	181.1499939
631	1642.061507	184.9017944
631	1683.113044	198.2074432
631	2011.525346	213.7126312
632	0	184.0299988
632	19.908656	183.0299988
632	29.86298401	183.0399933
632	99.54328002	191.473526
632	109.497608	194.473526
632	139.360592	188.8587036
632	159.269248	193.8247375
632	487.7620721	205.1971741
633	0	178.0662231
633	4.473803741	177.8662262
633	40.26423367	177.7758942
633	44.73803741	177.7758942
633	49.21184115	177.7758942
633	62.63325237	178.1820221
633	67.10705611	177.7820282
633	219.2163833	179.3100128
634	0	181.0250549
634	3.534964696	181.2250671
634	7.069929393	181.0250549
634	10.60489409	181.1548767
634	14.13985879	181.1548767
634	17.67482348	180.3548737
634	21.20978818	181.3548737
634	173.2132701	187.5323639
635	0	180.7228851
635	14.59234918	180.7228851
635	29.18469835	180.9398804
635	43.77704753	181.5398865
635	58.36939671	182.2149811
635	72.96174588	184.0149689
635	87.55409506	185.3314514
635	715.0251097	202.2941742
636	0	200.2664948
636	62.04966541	199.0406952
636	63.49268089	199.0406952
636	64.93569636	199.0406952
636	66.37871184	199.0406952
636	67.82172731	199.0406952
636	69.26474279	199.0406952
636	70.70775826	199.0406952
637	0	210.8052368
637	1347.459288	196.1078186
637	1422.318137	194.8010406
637	1497.176986	185.574295
637	1572.035836	197.8319702
637	1646.894685	198.7303467
637	1721.753534	198.7597198
637	3668.083617	210.3143311
638	0	207.4142914
638	1200.411906	199.3854828
638	1286.155614	191.7541046
638	1371.899321	187.3024445
638	1457.643029	192.3656158
638	1543.386736	197.4764862
638	1629.130444	199.3168335
638	4201.441671	215.2546692
639	0	207.6388397
639	1463.944037	200.6968231
639	1555.440539	199.1182861
639	1646.937042	197.5138092
639	1738.433544	187.4684296
639	1829.930046	188.3042145
639	1921.426549	188.0239563
639	4483.328613	212.8575439
640	0	209.593277
640	1530.551999	194.2153015
640	1626.211499	188.9932556
640	1721.870999	187.954483
640	1817.530499	188.6207428
640	1913.189999	198.9746857
640	2008.849499	189.9934998
640	4687.315497	212.6576996
642	0	195.8254089
642	13.85435997	192.425415
642	76.19897984	188.6533508
642	83.12615983	188.8533478
642	131.6164197	191.3599548
642	166.2523197	194.6790619
642	173.1794996	198.1853638
642	339.4318193	203.5774536
643	0	207.0436096
643	135.1878651	197.5252075
643	148.7066516	192.2451935
643	223.0599774	190.874176
643	229.8193707	190.4741821
643	297.4133032	193.2670898
643	310.9320897	197.3514404
643	331.2102695	202.8009338
644	0	212.2763672
644	642.8469711	202.7258453
644	660.7038314	198.7258453
644	732.1312727	202.4564362
644	749.988133	200.3621521
644	767.8449933	195.3621521
644	857.1292948	202.3722992
644	874.9861551	206.152832
645	0	200.9502716
645	0.110412621	200.9502716
645	0.220825243	200.9502716
645	0.331237864	200.9502716
645	0.441650486	200.9502716
645	2.429077671	200.9502716
645	2.539490293	200.9502716
645	5.41021845	200.9502716
646	0	207.720871
646	532.1483132	204.2387085
646	546.1522162	202.8386993
